vendor_account_nb,Max_final_score_date,Min_data_clctn_start_date,NM1_discount_pc,NM1_score_qt,NM1_channel_cd,NM1_rate_state_abbr_nm
50026728,2021-03-01,2020-10-09,0,998,EA,PA
93407508,2021-02-18,2020-10-09,32,69,IA,PA
10316429,2021-02-23,2020-10-09,27,125,IA,PA
84374384,2021-02-19,2020-10-09,0,998,EA,PA
36359379,2021-02-19,2020-10-09,28,121,EA,PA
62724304,2021-02-19,2020-10-09,27,127,EA,PA
67701831,2021-02-19,2020-10-09,19,163,EA,PA
72881531,2021-02-23,2020-10-10,0,998,IA,PA
97467160,2021-02-22,2020-10-10,19,155,EA,PA
72658044,2021-03-02,2020-10-10,23,150,IA,PA
83539361,2021-02-22,2020-10-10,25,143,EA,PA
37082629,2021-02-23,2020-10-10,10,190,IA,PA
18717656,2021-03-01,2020-10-12,27,125,EA,PA
26196270,2021-02-23,2020-10-12,0,998,EA,PA
31525628,2021-02-25,2020-10-12,19,161,EA,PA
66411577,2021-03-02,2020-10-12,0,998,EA,PA
49318519,2021-02-26,2020-10-12,28,123,EA,PA
42421963,2021-02-23,2020-10-13,40,32,EA,PA
36779166,2021-02-23,2020-10-13,27,131,EA,PA
30182024,2021-02-23,2020-10-13,23,147,EA,PA
20940953,2021-02-23,2020-10-13,0,998,EA,PA
63744193,2021-02-24,2020-10-13,0,998,EA,PA
59165862,2021-02-24,2020-10-13,23,146,EA,PA
83188180,2021-03-01,2020-10-14,25,134,IA,PA
62802872,2021-02-23,2020-10-14,23,146,IA,PA
56261889,2021-03-02,2020-10-14,25,136,IA,PA
78689872,2021-03-02,2020-10-14,27,127,IA,PA
80524774,2021-02-24,2020-10-14,0,998,EA,PA
68039029,2021-02-25,2020-10-14,28,114,EA,PA
72839268,2020-10-27,2020-10-14,0,0,EA,PA
83238750,2021-03-02,2020-10-22,27,129,IA,PA
27379398,2021-03-02,2020-10-22,25,135,IA,PA
66360459,2021-02-24,2020-10-14,25,139,EA,PA
42077924,2021-02-24,2020-10-14,25,139,EA,PA
61743563,2021-03-01,2020-10-14,28,120,IA,PA
43581063,2020-10-23,2020-10-15,0,0,EA,PA
32011511,2021-02-25,2020-10-15,29,107,EA,PA
50255369,2021-02-25,2020-10-15,25,139,EA,PA
68276069,2021-02-25,2020-10-15,0,998,EA,PA
46016168,2021-02-25,2020-10-15,27,130,EA,PA
89925700,2021-03-02,2020-10-15,10,181,EA,PA
88339709,2021-02-26,2020-10-15,27,133,EA,PA
82649531,2021-02-25,2020-10-15,23,151,EA,PA
94229594,2021-02-25,2020-10-15,32,77,EA,PA
86912479,2021-03-02,2020-10-15,25,137,IA,PA
44868257,2021-02-26,2020-10-16,0,998,EA,PA
65679234,2021-03-02,2020-10-16,23,150,IA,PA
39683595,2021-02-26,2020-10-16,11,168,EA,PA
70024726,2021-02-26,2020-10-16,27,130,IA,PA
67135428,2021-03-01,2020-10-17,11,175,IA,PA
96418735,2021-03-01,2020-10-17,29,104,EA,PA
78229121,2020-11-04,2020-10-17,0,0,IA,PA
60859199,2021-03-02,2020-10-19,28,118,IA,PA
73521125,2021-03-02,2020-10-19,28,122,EA,PA
10281472,2021-03-02,2020-10-19,32,64,IA,PA
72120190,2021-03-02,2020-10-19,40,50,EA,PA
35847845,2021-03-02,2020-10-19,32,83,EA,PA
78127732,2021-03-02,2020-10-19,28,123,EA,PA
44514763,2021-03-02,2020-10-19,19,162,EA,PA
32364494,2021-03-02,2020-10-19,23,148,EA,PA
14724961,2021-03-02,2020-10-20,29,104,EA,PA
43681131,2021-03-03,2020-10-20,10,187,IA,PA
62650245,2021-03-02,2020-10-20,32,91,EA,PA
64591151,2021-03-02,2020-10-20,32,80,EA,PA
87797436,2021-03-03,2020-10-21,11,169,EA,PA
17597723,2021-03-04,2020-10-21,23,154,IA,PA
90024664,2021-03-03,2020-10-21,23,153,EA,PA
36588970,2021-03-02,2020-10-17,0,998,EA,PA
94760988,2021-03-04,2020-10-22,23,151,EA,PA
53318178,2021-03-04,2020-10-22,0,998,EA,PA
93045074,2021-03-04,2020-10-22,19,162,EA,PA
98948254,2021-03-04,2020-10-22,28,124,EA,PA
86676506,2021-03-04,2020-10-22,0,998,EA,PA
86741049,2021-03-04,2020-10-22,19,163,EA,PA
88576121,2021-03-04,2020-10-22,25,135,EA,PA
83086810,2020-12-01,2020-11-03,0,0,EA,PA
57562758,2020-11-19,2020-10-27,0,0,EA,PA
97948987,2020-11-03,2020-10-28,0,0,EA,PA
32895408,2020-12-04,2020-11-11,0,0,IA,PA
30017660,2020-12-17,2020-11-03,0,0,EA,PA
17072244,2020-12-04,2020-11-06,10,997,EA,PA
94874017,2020-11-20,2020-11-19,0,0,EA,PA
40291001,2020-11-24,2020-11-19,0,0,EA,PA
79822411,2020-11-24,2020-11-20,0,0,IA,PA
59330320,2020-11-24,2020-11-20,0,0,EA,PA
68182138,2020-12-01,2020-07-06,0,0,EA,PA
32087786,2020-12-03,2020-11-30,0,0,EA,PA
18513688,2020-12-03,2020-12-01,0,0,EA,PA
67046749,2020-12-17,2020-12-16,0,0,IA,PA
23861244,2020-12-18,2020-12-15,0,0,IA,PA
31973138,2020-12-18,2020-12-17,0,0,EA,PA
32795542,2020-12-17,2020-07-09,32,72,EA,PA
10995431,2020-11-09,2020-09-22,0,0,EA,NC
92383381,2020-10-29,2020-06-29,26,143,EA,NC
75049147,2020-10-29,2020-06-29,26,135,EA,NC
39944311,2020-11-17,2020-06-25,24,153,EA,NC
83889249,2020-12-01,2020-08-06,11,179,EA,NC
13467020,2020-11-25,2020-06-16,33,88,EA,NC
10798701,2020-11-25,2020-06-16,40,48,EA,NC
34795530,2020-11-23,2020-08-04,10,0,EA,NC
27136353,2020-11-24,2020-06-24,11,168,EA,NC
55127538,2020-08-26,2020-06-16,0,0,EA,NC
26476593,2020-12-02,2020-08-28,33,89,EA,NC
24383561,2020-12-01,2020-08-21,29,114,EA,NC
50812201,2020-12-01,2020-08-21,30,104,EA,NC
85280215,2020-12-15,2020-06-11,26,138,EA,NC
12629555,2020-12-15,2020-06-11,27,126,EA,NC
64243320,2020-12-08,2020-07-10,30,95,EA,NC
40202600,2020-12-08,2020-08-17,30,95,EA,NC
98001593,2020-12-08,2020-08-17,30,109,EA,NC
55389165,2020-12-15,2020-06-30,27,126,EA,NC
83203118,2020-08-20,2020-08-20,0,0,EA,NC
46647136,2020-12-04,2020-12-02,0,0,EA,NC
88352378,2020-12-15,2020-08-31,30,98,EA,NC
73522839,2020-12-21,2020-07-02,10,0,EA,NC
38723726,2020-12-15,2020-07-31,19,157,EA,NC
35319299,2020-12-23,2020-07-02,29,123,EA,NC
66398670,2020-12-29,2020-06-17,29,114,EA,NC
21012405,2021-01-05,2020-06-17,26,138,EA,NC
24243959,2020-08-26,2020-08-24,0,0,EA,NC
14246323,2021-01-06,2020-07-20,10,0,EA,NC
53844032,2021-01-05,2020-06-23,24,144,EA,NC
22245558,2021-01-12,2020-07-20,29,120,EA,NC
23627569,2021-01-12,2020-07-20,19,165,EA,NC
88661764,2021-01-12,2020-07-01,29,118,EA,NC
55644355,2021-01-12,2020-07-01,40,61,EA,NC
80871908,2021-01-12,2020-07-01,27,130,EA,NC
84022763,2021-01-13,2020-10-09,26,136,EA,NC
81764480,2020-09-09,2020-06-09,0,0,EA,NC
78359884,2021-02-02,2020-09-18,26,140,EA,NC
20123617,2021-01-22,2020-08-17,11,180,EA,NC
71683023,2021-01-26,2020-09-29,0,998,EA,NC
60523354,2021-01-26,2020-09-29,29,119,EA,NC
63886495,2021-02-09,2020-10-08,27,128,EA,NC
69582078,2021-02-09,2020-10-08,30,96,EA,NC
70073159,2020-11-05,2020-11-03,0,0,EA,NC
71345457,2021-02-01,2020-09-09,26,143,EA,NC
16400558,2021-02-01,2020-09-09,40,41,EA,NC
75542774,2021-02-04,2020-08-25,29,114,EA,NC
56481826,2021-02-04,2020-08-25,11,179,EA,NC
25496657,2021-02-16,2020-09-02,11,175,IA,NC
59635531,2021-02-02,2020-07-17,10,0,EA,NC
48273446,2021-02-03,2020-08-26,26,138,EA,NC
84389375,2020-11-23,2020-11-20,0,0,EA,NC
77298001,2021-02-22,2020-10-09,33,74,IA,NC
84082911,2021-02-26,2020-08-04,27,128,IA,NC
72748360,2021-02-12,2020-09-04,19,162,EA,NC
35010535,2021-02-12,2020-10-02,27,131,EA,NC
44063137,2021-02-18,2020-09-30,30,101,EA,NC
70277682,2021-02-23,2020-11-10,27,127,IA,NC
30849397,2021-03-02,2020-11-02,30,99,EA,NC
69651325,2021-03-04,2020-10-19,30,104,IA,NC
19038629,2020-10-13,2020-06-09,19,155,EA,NC
94482915,2020-09-28,2020-06-16,0,998,EA,NC
42106992,2020-10-06,2020-07-07,27,132,EA,NC
53609588,2020-11-18,2020-10-25,0,0,EA,NC
59029094,2020-10-27,2020-07-31,19,158,IA,NC
86167848,2020-11-17,2020-06-12,24,152,EA,NC
65954949,2020-10-14,2020-06-26,19,156,EA,NC
98070358,2020-11-16,2020-11-12,0,0,EA,NC
42186500,2020-10-13,2020-10-10,0,0,IA,NC
65510097,2020-10-13,2020-10-10,0,0,IA,NC
14884595,2020-11-04,2020-06-11,19,160,EA,NC
63408315,2020-12-15,2020-07-29,30,98,EA,NC
75519458,2020-12-14,2020-12-11,0,0,EA,NC
20721929,2020-12-14,2020-12-11,0,0,EA,NC
24105274,2020-09-04,2020-07-10,0,0,EA,NC
39520953,2020-12-22,2020-06-09,0,0,EA,NC
38228085,2021-01-27,2020-06-25,40,60,EA,NC
96067817,2021-01-27,2020-06-25,30,110,EA,NC
98278901,2020-11-25,2020-06-09,10,0,EA,NC
76433507,2020-11-25,2020-06-09,10,0,IA,NC
16666346,2020-12-07,2020-06-09,10,0,EA,NC
28103770,2020-12-07,2020-06-29,30,107,EA,NC
88658803,2020-11-10,2020-07-21,24,146,EA,NC
84408583,2020-08-24,2020-06-25,0,0,EA,NC
53457639,2020-10-06,2020-10-06,0,0,IA,NC
40573153,2021-01-12,2020-08-26,33,64,EA,NC
36249753,2020-12-16,2020-08-03,33,83,IA,NC
83595507,2021-01-12,2020-09-10,19,159,EA,NC
35728347,2020-12-22,2020-06-10,40,54,EA,NC
59802902,2020-12-22,2020-06-10,10,0,EA,NC
94556246,2020-12-18,2020-07-24,19,160,EA,NC
29710491,2020-12-22,2020-09-14,24,148,EA,NC
46554195,2020-12-22,2020-09-14,29,117,EA,NC
41520135,2020-12-22,2020-08-05,26,140,IA,NC
78601729,2020-12-28,2020-07-21,26,140,EA,NC
11660362,2020-12-22,2020-07-29,24,150,EA,NC
84287907,2020-12-29,2020-07-14,29,123,EA,NC
92335263,2020-12-29,2020-07-21,24,153,EA,NC
82225257,2021-01-21,2020-07-30,27,129,EA,NC
22394571,2020-12-29,2020-08-07,29,122,EA,NC
40057885,2020-12-29,2020-08-07,10,0,EA,NC
29677597,2020-12-31,2020-08-06,19,163,EA,NC
39030574,2020-12-31,2020-08-06,40,35,EA,NC
26213617,2020-12-09,2020-12-07,0,0,EA,NC
55753239,2020-09-29,2020-09-28,0,0,EA,NC
31788619,2021-01-12,2020-07-15,19,155,EA,NC
87155937,2021-01-06,2020-09-16,30,110,EA,NC
67044088,2020-10-23,2020-10-20,0,0,EA,NC
33490672,2021-01-06,2020-07-23,11,177,EA,NC
75493251,2021-01-06,2020-06-22,0,998,EA,NC
80908696,2020-12-04,2020-08-18,27,131,EA,NC
40167111,2021-01-22,2020-06-10,33,87,EA,NC
26724414,2021-01-11,2020-08-05,26,136,EA,NC
28595694,2021-01-12,2020-07-31,0,998,EA,NC
14951652,2020-09-21,2020-08-07,0,0,EA,NC
56658136,2021-01-12,2020-09-03,24,153,EA,NC
54776114,2021-01-12,2020-09-03,19,161,EA,NC
46993285,2021-01-19,2020-07-07,19,163,EA,NC
12137540,2021-02-09,2020-08-19,27,130,EA,NC
81544765,2021-02-08,2020-09-04,30,101,EA,NC
80979918,2021-01-13,2020-08-10,40,53,EA,NC
71953047,2021-01-20,2020-06-10,4,194,IA,NC
92082964,2021-01-21,2020-07-23,24,149,EA,NC
45951369,2021-01-22,2020-08-31,29,119,EA,NC
41067521,2021-02-09,2020-09-08,30,96,EA,NC
97012053,2021-01-26,2020-08-25,24,148,EA,NC
46372129,2021-01-26,2020-08-25,0,998,EA,NC
34950740,2021-01-27,2020-10-21,24,144,EA,NC
32148946,2021-01-28,2020-06-18,24,150,EA,NC
14729274,2021-01-29,2020-09-16,0,998,EA,NC
75626443,2021-01-29,2020-09-16,29,115,EA,NC
49331173,2021-01-29,2020-10-06,26,141,EA,NC
25113481,2021-02-02,2020-08-26,24,152,EA,NC
42132425,2021-02-03,2020-08-24,11,169,EA,NC
67552910,2021-02-02,2020-09-01,24,146,EA,NC
94133515,2021-02-04,2020-09-16,27,133,EA,NC
67881102,2021-02-09,2020-07-08,27,131,EA,NC
95140738,2021-02-08,2020-09-25,26,134,EA,NC
13325145,2021-02-08,2020-10-02,27,130,EA,NC
50351027,2021-02-09,2020-06-25,26,134,EA,NC
80689823,2021-02-09,2020-06-25,40,51,EA,NC
67930388,2021-02-11,2020-09-08,24,152,EA,NC
26193938,2020-12-30,2020-06-10,2,198,EA,NC
35388524,2021-03-02,2020-10-21,33,66,EA,NC
27266644,2021-02-15,2020-09-15,30,96,IA,NC
38323002,2021-02-15,2020-09-15,19,162,IA,NC
17004735,2021-02-25,2020-08-01,29,124,IA,NC
91149531,2021-03-02,2020-07-21,27,129,EA,NC
95190641,2021-02-24,2020-06-17,26,143,EA,NC
95597492,2021-02-26,2020-09-03,33,69,EA,NC
42869425,2021-02-23,2020-09-03,33,81,EA,NC
21668181,2021-01-20,2020-10-06,24,147,EA,NC
17571041,2021-01-20,2020-10-06,26,141,EA,NC
94771392,2021-03-01,2020-09-04,0,998,EA,NC
31472099,2021-03-02,2020-07-09,30,105,EA,NC
20984707,2021-03-02,2020-07-09,0,998,EA,NC
87760891,2021-03-03,2020-08-28,10,997,EA,NC
80288009,2020-11-03,2020-09-25,40,1,EA,NC
69587083,2020-11-03,2020-09-25,0,0,EA,NC
60011556,2021-01-28,2020-07-21,40,29,IA,NC
89946903,2020-12-09,2020-12-08,0,0,EA,NC
65170477,2020-09-29,2020-09-25,0,0,EA,NC
63494735,2020-10-29,2020-06-30,29,122,EA,NC
83597159,2020-10-28,2020-06-29,30,108,EA,NC
79225723,2020-10-28,2020-06-29,30,94,EA,NC
76171071,2020-11-09,2020-11-06,0,0,EA,NC
49786355,2021-02-05,2020-08-03,30,99,EA,NC
21968089,2021-01-08,2021-01-06,2,197,EA,NC
86127992,2020-10-15,2020-07-06,33,83,IA,NC
90267587,2021-01-25,2020-07-30,24,147,EA,NC
29761913,2020-10-19,2020-06-24,29,113,EA,NC
26094619,2020-10-20,2020-06-09,24,144,EA,NC
54664136,2020-10-20,2020-06-09,24,153,EA,NC
59891690,2020-10-23,2020-06-08,27,133,EA,NC
61712510,2020-10-22,2020-06-08,33,71,EA,NC
48764779,2020-10-23,2020-06-08,24,148,EA,NC
58340878,2020-10-16,2020-10-15,0,0,EA,NC
92976552,2020-10-20,2020-06-08,19,161,EA,NC
78828133,2020-10-30,2020-06-08,33,67,EA,NC
51356558,2020-10-20,2020-06-11,33,66,EA,NC
65667429,2020-10-20,2020-06-08,24,153,EA,NC
70864853,2020-10-21,2020-06-08,40,33,EA,NC
10920730,2020-10-29,2020-06-08,27,128,EA,NC
60743642,2020-11-06,2020-06-09,40,37,EA,NC
52610127,2020-10-30,2020-06-09,40,45,EA,NC
73681403,2020-10-21,2020-06-09,19,161,EA,NC
19696696,2020-11-10,2020-08-11,11,167,EA,NC
96851376,2020-11-04,2020-06-09,27,130,EA,NC
99095768,2020-10-21,2020-06-09,26,140,EA,NC
47697961,2020-10-27,2020-06-09,30,100,EA,NC
94760623,2020-10-20,2020-06-09,30,94,EA,NC
52366260,2020-10-30,2020-06-09,24,144,EA,NC
33278101,2020-10-23,2020-06-09,19,163,EA,NC
70186669,2020-10-21,2020-06-09,26,142,IA,NC
29014477,2020-10-21,2020-06-09,26,140,IA,NC
42994674,2020-10-22,2020-06-09,24,148,EA,NC
60696023,2020-10-21,2020-06-09,19,163,EA,NC
57692304,2020-11-10,2020-06-10,40,56,EA,NC
69527728,2020-10-30,2020-06-10,33,66,EA,NC
76845417,2020-10-26,2020-06-10,24,149,EA,NC
16077761,2020-10-19,2020-06-10,19,163,EA,NC
84004633,2020-10-22,2020-06-10,27,127,EA,NC
57481147,2020-10-30,2020-06-10,33,74,EA,NC
27389467,2020-10-22,2020-06-10,19,159,EA,NC
38436179,2020-10-22,2020-06-10,26,134,EA,NC
10685053,2020-10-19,2020-06-10,33,79,EA,NC
28084733,2020-10-27,2020-06-10,33,92,EA,NC
39317583,2020-10-27,2020-06-10,40,40,EA,NC
60664206,2020-10-23,2020-06-10,10,0,EA,NC
52934821,2020-11-13,2020-06-10,27,125,IA,NC
57245399,2020-10-22,2020-06-10,40,40,EA,NC
99391479,2020-10-29,2020-06-10,29,114,EA,NC
81682848,2020-10-22,2020-06-10,40,31,EA,NC
75796010,2020-10-22,2020-06-10,40,54,EA,NC
51271576,2020-10-29,2020-06-10,19,161,EA,NC
11524777,2020-10-22,2020-06-10,33,74,EA,NC
65687828,2020-10-28,2020-06-11,26,140,EA,NC
13816260,2020-10-28,2020-06-11,33,91,EA,NC
77438329,2020-11-03,2020-06-11,29,116,EA,NC
40247512,2020-11-09,2020-06-11,27,125,EA,NC
53155484,2020-10-29,2020-06-11,29,113,EA,NC
55025590,2020-10-30,2020-06-11,33,63,EA,NC
25664637,2020-11-13,2020-06-11,26,135,EA,NC
23423072,2020-10-13,2020-06-11,24,151,EA,NC
97149285,2020-11-03,2020-06-11,26,142,EA,NC
39299175,2021-01-06,2020-06-11,30,107,EA,NC
99912431,2020-10-23,2020-06-11,26,140,IA,NC
33536861,2020-10-29,2020-06-11,24,144,EA,NC
80635159,2020-10-30,2020-06-11,30,94,EA,NC
82648677,2020-10-26,2020-06-11,40,62,EA,NC
19738441,2020-10-27,2020-06-12,33,66,EA,NC
66193589,2020-10-26,2020-06-12,29,118,EA,NC
14906498,2020-10-27,2020-06-12,4,189,EA,NC
45680194,2020-10-28,2020-06-12,24,148,EA,NC
14671902,2020-10-27,2020-06-12,33,92,EA,NC
65107791,2020-12-02,2020-06-12,33,92,EA,NC
48526915,2020-10-27,2020-06-12,40,31,EA,NC
43825586,2020-11-03,2020-06-12,30,98,EA,NC
11714719,2020-11-03,2020-06-12,40,28,EA,NC
27291499,2020-10-29,2020-06-12,27,129,EA,NC
54996252,2020-10-26,2020-06-12,33,78,EA,NC
21416216,2020-10-26,2020-06-12,33,67,EA,NC
76722641,2020-10-26,2020-06-12,26,134,EA,NC
55586074,2020-10-29,2020-06-12,19,155,EA,NC
96338358,2020-10-27,2020-06-12,2,196,IA,NC
67799077,2020-10-22,2020-06-19,33,90,EA,NC
55312430,2020-10-22,2020-06-19,40,58,EA,NC
89634748,2020-09-21,2020-06-15,0,0,EA,NC
48205780,2020-10-27,2020-06-15,24,151,EA,NC
19443198,2020-10-27,2020-06-15,26,140,EA,NC
51638852,2020-11-09,2020-06-15,30,107,EA,NC
15284248,2021-01-04,2020-06-15,33,70,IA,NC
41364080,2020-10-29,2020-06-15,19,163,EA,NC
76825053,2020-11-02,2020-06-15,27,126,EA,NC
73177244,2020-11-05,2020-06-15,24,144,EA,NC
70572646,2020-10-27,2020-06-15,24,152,EA,NC
27358994,2020-11-04,2020-06-15,29,113,EA,NC
97381966,2020-10-27,2020-06-15,4,184,EA,NC
99746288,2020-10-29,2020-06-15,19,161,EA,NC
59351559,2020-11-03,2020-06-15,19,155,EA,NC
51020375,2020-12-01,2020-06-15,27,128,EA,NC
34440065,2020-10-29,2020-06-15,33,82,EA,NC
12583343,2020-11-02,2020-06-15,24,151,EA,NC
42219889,2020-11-02,2020-06-15,0,998,EA,NC
52529883,2020-11-02,2020-06-15,27,133,EA,NC
75095413,2020-10-27,2020-06-15,19,162,EA,NC
80147419,2020-10-28,2020-06-16,29,118,EA,NC
51875725,2020-10-28,2020-06-22,29,121,EA,NC
20282981,2020-10-28,2020-06-22,27,132,EA,NC
28146022,2020-10-30,2020-06-16,29,121,EA,NC
75131174,2020-12-28,2020-06-16,26,141,EA,NC
93675561,2020-10-28,2020-06-16,26,139,IA,NC
10659569,2020-10-28,2020-06-16,30,109,EA,NC
24816759,2020-10-28,2020-06-16,11,171,EA,NC
85093116,2020-10-30,2020-06-16,33,86,EA,NC
51231208,2020-11-09,2020-06-16,27,129,EA,NC
51106158,2020-11-24,2020-06-16,27,127,EA,NC
86168545,2020-11-24,2020-06-16,29,124,EA,NC
60113156,2020-11-06,2020-06-16,26,137,EA,NC
19802187,2020-10-27,2020-06-16,33,82,EA,NC
91609564,2020-12-01,2020-06-16,26,138,EA,NC
99066990,2020-10-28,2020-06-16,0,998,EA,NC
54649603,2020-10-28,2020-06-16,29,119,EA,NC
54881626,2020-10-28,2020-06-16,26,137,EA,NC
75618768,2020-11-17,2020-06-17,24,148,EA,NC
39875939,2020-10-29,2020-06-17,11,171,EA,NC
86086780,2020-11-02,2020-06-17,24,144,EA,NC
92501400,2020-11-10,2020-06-17,29,123,EA,NC
19979293,2020-11-10,2020-06-17,0,998,EA,NC
41406925,2020-11-04,2020-06-17,11,167,EA,NC
12831620,2020-10-29,2020-06-17,30,110,EA,NC
19315216,2020-10-29,2020-06-17,10,0,EA,NC
95357965,2020-11-02,2020-06-17,26,137,EA,NC
71893653,2020-11-02,2020-06-17,33,83,EA,NC
34876773,2020-11-02,2020-06-17,11,172,EA,NC
45177027,2020-10-29,2020-06-17,19,161,EA,NC
56288447,2020-11-09,2020-06-17,19,161,EA,NC
10437819,2020-10-30,2020-06-18,10,0,EA,NC
28850885,2020-11-13,2020-06-18,27,133,EA,NC
93234065,2020-10-30,2020-06-18,30,98,EA,NC
26028624,2020-10-30,2020-06-18,29,124,EA,NC
10978335,2020-11-03,2020-07-10,19,157,IA,NC
88708025,2020-10-30,2020-06-18,19,160,EA,NC
85322118,2020-10-30,2020-06-18,19,156,EA,NC
10518314,2020-10-30,2020-06-19,11,173,EA,NC
33852725,2020-11-13,2020-06-19,26,135,EA,NC
45023142,2020-11-17,2020-06-19,27,129,EA,NC
76148091,2020-11-09,2020-06-19,24,152,EA,NC
92980935,2020-11-05,2020-06-19,27,127,EA,NC
29854196,2020-11-03,2020-06-19,27,131,EA,NC
72971518,2020-11-03,2020-06-19,30,109,EA,NC
80345120,2020-11-02,2020-06-19,24,151,EA,NC
39496460,2020-11-10,2020-06-19,27,133,EA,NC
49403732,2020-11-06,2020-06-19,33,85,EA,NC
82406060,2020-11-06,2020-06-19,0,998,EA,NC
33151387,2020-10-15,2020-06-19,0,0,EA,NC
32781177,2020-10-27,2020-06-19,40,46,EA,NC
22631491,2020-11-03,2020-06-19,30,96,EA,NC
81340690,2020-11-02,2020-06-19,19,155,EA,NC
33864690,2020-11-02,2020-06-19,0,998,EA,NC
11385973,2020-11-03,2020-06-19,24,145,EA,NC
36954568,2020-11-03,2020-06-19,0,998,EA,NC
40055219,2020-11-03,2020-06-19,0,998,EA,NC
31729499,2020-12-09,2020-06-19,26,141,EA,NC
32001959,2020-11-06,2020-06-19,24,145,EA,NC
47378160,2020-11-09,2020-06-22,29,115,EA,NC
85499345,2020-11-09,2020-06-22,33,71,EA,NC
71842154,2020-11-05,2020-06-22,4,186,EA,NC
96627549,2020-11-24,2020-06-22,40,21,EA,NC
70810017,2020-11-10,2020-06-22,29,112,EA,NC
29307162,2020-11-03,2020-06-22,19,160,EA,NC
99443190,2020-11-03,2020-06-22,40,54,EA,NC
10207726,2020-11-03,2020-06-22,30,104,EA,NC
28448083,2020-11-03,2020-06-22,11,179,EA,NC
75871659,2020-11-17,2020-06-22,26,134,EA,NC
32221667,2020-11-17,2020-06-22,0,998,EA,NC
50221055,2020-11-09,2020-06-22,40,40,EA,NC
56419729,2020-11-09,2020-06-22,40,37,EA,NC
95270440,2020-11-03,2020-06-22,30,106,EA,NC
51258903,2020-11-03,2020-06-22,30,110,EA,NC
31332293,2020-11-09,2020-07-09,29,123,EA,NC
34199112,2020-11-04,2020-06-22,30,94,EA,NC
74255712,2020-11-02,2020-06-22,11,168,EA,NC
93732345,2020-11-10,2020-06-22,27,132,EA,NC
82730347,2020-11-09,2020-06-22,33,72,EA,NC
27145164,2020-12-02,2020-06-23,24,144,EA,NC
87834745,2020-11-05,2020-06-23,29,122,EA,NC
10834243,2020-11-04,2020-06-23,30,107,EA,NC
57219931,2020-08-11,2020-06-23,0,0,IA,NC
91511250,2020-11-04,2020-06-23,11,168,EA,NC
47813199,2020-11-04,2020-06-23,26,140,EA,NC
85434706,2020-11-05,2020-06-23,11,169,EA,NC
10274430,2020-11-05,2020-06-24,26,142,EA,NC
28648737,2020-11-18,2020-06-24,0,998,EA,NC
31326581,2020-11-05,2020-06-24,19,159,EA,NC
78936980,2020-11-09,2020-06-24,24,149,EA,NC
80517083,2020-11-17,2020-06-24,29,119,IA,NC
10205638,2020-11-17,2020-06-24,0,998,IA,NC
86124596,2020-11-13,2020-06-24,11,167,EA,NC
20693224,2020-11-05,2020-06-24,24,150,EA,NC
38095735,2020-11-17,2020-06-24,30,108,EA,NC
37960958,2020-11-05,2020-06-24,10,0,EA,NC
92904391,2020-11-05,2020-06-24,11,172,EA,NC
94763195,2020-11-06,2020-06-25,29,115,EA,NC
97903744,2020-11-06,2020-06-25,0,998,EA,NC
17965494,2020-11-17,2020-06-25,27,125,EA,NC
47959542,2020-11-17,2020-06-25,26,136,EA,NC
66506373,2020-11-06,2020-06-25,24,149,EA,NC
45101811,2020-11-23,2020-06-25,40,61,EA,NC
88597396,2020-12-01,2020-06-25,24,149,EA,NC
65211414,2020-11-12,2020-06-25,29,116,EA,NC
56984365,2020-11-06,2020-06-25,2,196,EA,NC
17504117,2020-11-17,2020-06-25,26,137,EA,NC
51901057,2020-11-06,2020-06-25,19,162,EA,NC
21513932,2020-11-13,2020-06-25,30,103,EA,NC
19501852,2020-11-16,2020-06-25,30,107,EA,NC
11520402,2020-11-12,2020-06-25,30,111,EA,NC
35231581,2020-11-12,2020-06-25,40,41,EA,NC
89469027,2020-11-09,2020-06-25,29,122,EA,NC
15519027,2020-11-10,2020-06-25,24,152,EA,NC
25546237,2020-11-17,2020-11-13,27,132,EA,NC
99680184,2020-11-10,2020-06-25,11,172,EA,NC
50440491,2020-11-09,2020-06-26,26,137,EA,NC
28557739,2020-11-09,2020-06-26,24,152,EA,NC
19071748,2020-11-18,2020-08-18,24,145,EA,NC
13669612,2020-11-20,2020-06-26,29,112,EA,NC
81638284,2020-12-01,2020-06-26,29,124,EA,NC
82224030,2020-11-10,2020-06-26,29,122,EA,NC
48392599,2020-11-12,2020-06-26,19,163,EA,NC
31063694,2020-11-23,2020-07-31,29,118,EA,NC
21328271,2020-11-18,2020-06-26,24,147,IA,NC
61996505,2020-11-10,2020-06-28,19,163,EA,NC
13861363,2020-11-13,2020-06-28,29,118,EA,NC
79658401,2020-12-29,2020-06-28,19,164,EA,NC
54109640,2020-11-10,2020-06-28,26,138,IA,NC
83900459,2020-12-08,2020-06-29,30,106,EA,NC
84127926,2020-12-08,2020-06-29,26,143,EA,NC
86312623,2020-12-08,2020-06-29,29,114,EA,NC
56980256,2020-11-10,2020-06-29,24,149,EA,NC
64237716,2021-01-04,2020-09-14,24,150,EA,NC
75873909,2020-11-10,2020-06-29,27,133,EA,NC
32620615,2020-11-10,2020-06-29,29,112,EA,NC
56816652,2020-11-10,2020-06-29,26,138,EA,NC
24673835,2020-11-10,2020-06-29,33,81,EA,NC
83656963,2020-11-10,2020-06-29,0,998,EA,NC
